code,sku,download_res,crop,note
MMY22_AV1_SILVER,MMY22,,,
MMY22_AV2,MMY22,,,
MMY32,MMY32,,,
MMY32_AV1_GOLD,MMY32,,,
MMY32_AV1_JET_BLACK,MMY32,,,
MMY32_AV1_RED,MMY32,,,
MMY32_AV1_SILVER,MMY32,,,
MMY32_AV2,MMY32,,,
MMY42,MMY42,,,
MMY42_AV1_GOLD,MMY42,,,
MMY42_AV1_JET_BLACK,MMY42,,,
MMY42_AV1_RED,MMY42,,,
MMY42_AV1_SILVER,MMY42,,,
MMY42_AV2,MMY42,,,
MMY52,MMY52,,,
MMY52_AV1_GOLD,MMY52,,,
MMY52_AV1_JET_BLACK,MMY52,,,
MMY52_AV1_RED,MMY52,,,
MMY52_AV1_SILVER,MMY52,,,
MMY52_AV2,MMY52,,,
MMY62,MMY62,,,
MMY62_AV1_GOLD,MMY62,,,
MMY62_AV1_JET_BLACK,MMY62,,,
MMY62_AV1_RED,MMY62,,,
MMY62_AV1_SILVER,MMY62,,,
MMY62_AV2,MMY62,,,
MMY72,MMY72,,,
MMY72_AV1_GOLD,MMY72,,,
MMY72_AV1_JET_BLACK,MMY72,,,
MMY72_AV1_RED,MMY72,,,
MMY72_AV1_SILVER,MMY72,,,
MMY72_AV2,MMY72,,,
MMYE2,MMYE2,,,
MMYE2_AV1_GOLD,MMYE2,,,
MMYE2_AV1_JET_BLACK,MMYE2,,,
MMYE2_AV1_RED,MMYE2,,,
MMYE2_AV1_SILVER,MMYE2,,,
MMYE2_AV2,MMYE2,,,
MMYF2,MMYF2,,,
MMYF2_AV1_GOLD,MMYF2,,,
MMYF2_AV1_JET_BLACK,MMYF2,,,
MMYF2_AV1_RED,MMYF2,,,
MMYF2_AV1_SILVER,MMYF2,,,
MMYF2_AV2,MMYF2,,,
MMYG2,MMYG2,,,
MMYG2_AV1_GOLD,MMYG2,,,
MMYG2_AV1_JET_BLACK,MMYG2,,,
MMYG2_AV1_RED,MMYG2,,,
MMYG2_AV1_SILVER,MMYG2,,,
MMYG2_AV2,MMYG2,,,
MMYH2,MMYH2,,,
MMYH2_AV1_GOLD,MMYH2,,,
MMYH2_AV1_JET_BLACK,MMYH2,,,
MMYH2_AV1_RED,MMYH2,,,
MMYH2_AV1_SILVER,MMYH2,,,
MMYH2_AV2,MMYH2,,,
MMYJ2,MMYJ2,,,
MMYJ2_AV1_GOLD,MMYJ2,,,
MMYJ2_AV1_JET_BLACK,MMYJ2,,,
MMYJ2_AV1_RED,MMYJ2,,,
MMYJ2_AV1_SILVER,MMYJ2,,,
MMYJ2_AV2,MMYJ2,,,
MMYK2,MMYK2,,,
MMYK2_AV1_GOLD,MMYK2,,,
MMYK2_AV1_JET_BLACK,MMYK2,,,
MMYK2_AV1_RED,MMYK2,,,
MMYK2_AV1_SILVER,MMYK2,,,
MMYK2_AV2,MMYK2,,,
MMYL2,MMYL2,,,
MMYL2_AV1_GOLD,MMYL2,,,
MMYL2_AV1_JET_BLACK,MMYL2,,,
MMYL2_AV1_RED,MMYL2,,,
MMYL2_AV1_SILVER,MMYL2,,,
MMYL2_AV2,MMYL2,,,
MN002,MN002,,,
MN002_AV1_GOLD,MN002,,,
MN002_AV1_JET_BLACK,MN002,,,
MN002_AV1_RED,MN002,,,
MN002_AV1_SILVER,MN002,,,
MN002_AV2,MN002,,,
MN002_AV3,MN002,,,
MN012,MN012,,,
MN012_AV1_GOLD,MN012,,,
MN012_AV1_JET_BLACK,MN012,,,
MN012_AV1_RED,MN012,,,
MN012_AV1_SILVER,MN012,,,
MN012_AV2,MN012,,,
MN012_AV3,MN012,,,
MN022,MN022,,,
MN022_AV1_GOLD,MN022,,,
MN022_AV1_JET_BLACK,MN022,,,
MN022_AV1_RED,MN022,,,
MN022_AV1_SILVER,MN022,,,
MN022_AV2,MN022,,,
MN022_AV3,MN022,,,
MN092,MN092,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MN092_AV1_GOLD,MN092,,,
MN092_AV1_SILVER,MN092,,,
MN092_AV1_SPACE_GRAY,MN092,,,
MN092_AV2,MN092,,,
MN092_AV3,MN092,,,
MN0A2,MN0A2,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MN0A2_AV1_GOLD,MN0A2,,,
MN0A2_AV1_SILVER,MN0A2,,,
MN0A2_AV1_SPACE_GRAY,MN0A2,,,
MN0A2_AV2,MN0A2,,,
MN0A2_AV3,MN0A2,,,
MN2F2,MN2F2,,,
MN2F2_AV1_GOLD,MN2F2,,,
MN2F2_AV1_ROSEGOLD,MN2F2,,,
MN2F2_AV1_SILVER,MN2F2,,,
MN2F2_AV1_SPACE_GRAY,MN2F2,,,
MN2F2_AV2,MN2F2,,,
MN2F2_AV3,MN2F2,,,
MN2F2_AV4,MN2F2,,,
MN2G2,MN2G2,,,
MN2G2_AV1_GOLD,MN2G2,,,
MN2G2_AV1_ROSEGOLD,MN2G2,,,
MN2G2_AV1_SILVER,MN2G2,,,
MN2G2_AV1_SPACE_GRAY,MN2G2,,,
MN2G2_AV2,MN2G2,,,
MN2G2_AV3,MN2G2,,,
MN2G2_AV4,MN2G2,,,
MN2N2,MN2N2,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MN2N2_AV1_GOLD,MN2N2,,,
MN2N2_AV1_SILVER,MN2N2,,,
MN2N2_AV1_SPACE_GRAY,MN2N2,,,
MN2N2_AV2,MN2N2,,,
MN2N2_AV3,MN2N2,,,
MN2N2_AV4,MN2N2,,,
MN2P2,MN2P2,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MN2P2_AV1_GOLD,MN2P2,,,
MN2P2_AV1_SILVER,MN2P2,,,
MN2P2_AV1_SPACE_GRAY,MN2P2,,,
MN2P2_AV2,MN2P2,,,
MN2P2_AV3,MN2P2,,,
MN2P2_AV4,MN2P2,,,
MN462,MN462,,,
MN462_AV1_GOLD,MN462,,,
MN462_AV1_ROSEGOLD,MN462,,,
MN462_AV1_SILVER,MN462,,,
MN462_AV1_SPACE_GRAY,MN462,,,
MN462_AV2,MN462,,,
MN462_AV3,MN462,,,
MN472,MN472,,,
MN472_AV1_GOLD,MN472,,,
MN472_AV1_ROSEGOLD,MN472,,,
MN472_AV1_SILVER,MN472,,,
MN472_AV1_SPACE_GRAY,MN472,,,
MN472_AV2,MN472,,,
MN472_AV3,MN472,,,
MN5W3,MN5W3,,,
MN5W3_AV1,MN5W3,,,
MN5W3_AV2,MN5W3,,,
MN5W3_AV3,MN5W3,,,
MN5W3_AV4,MN5W3,,,
MN5W3_AV5,MN5W3,,,
MN5X3,MN5X3,,,
MN5X3_AV1,MN5X3,,,
MN5X3_AV2,MN5X3,,,
MN5X3_AV3,MN5X3,,,
MN5X3_AV4,MN5X3,,,
MN5X3_AV5,MN5X3,,,
MN5Y3,MN5Y3,,,
MN5Y3_AV1,MN5Y3,,,
MN5Y3_AV2,MN5Y3,,,
MN5Y3_AV3,MN5Y3,,,
MN5Y3_AV4,MN5Y3,,,
MN5Y3_AV5,MN5Y3,,,
MN603,MN603,,,
MN603_AV1,MN603,,,
MN603_AV2,MN603,,,
MN603_AV3,MN603,,,
MN603_AV4,MN603,,,
MN603_AV5,MN603,,,
MN613,MN613,,,
MN613_AV1,MN613,,,
MN613_AV2,MN613,,,
MN613_AV3,MN613,,,
MN613_AV4,MN613,,,
MN613_AV5,MN613,,,
MN613_AV6,MN613,,,
MN613_AV7,MN613,,,
MN623,MN623,,,
MN623_AV1,MN623,,,
MN623_AV2,MN623,,,
MN623_AV3,MN623,,,
MN623_AV4,MN623,,,
MN623_AV5,MN623,,,
MN623_AV6,MN623,,,
MN623_AV7,MN623,,,
MN633,MN633,,,
MN633_AV1,MN633,,,
MN633_AV2,MN633,,,
MN633_AV3,MN633,,,
MN633_AV4,MN633,,,
MN633_AV5,MN633,,,
MN633_AV6,MN633,,,
MN633_AV7,MN633,,,
MN643,MN643,,,
MN643_AV1,MN643,,,
MN643_AV2,MN643,,,
MN643_AV3,MN643,,,
MN643_AV4,MN643,,,
MN643_AV5,MN643,,,
MN643_AV6,MN643,,,
MN643_AV7,MN643,,,
MN653,MN653,,,
MN653_AV1,MN653,,,
MN653_AV2,MN653,,,
MN653_AV3,MN653,,,
MN653_AV4,MN653,,,
MN653_AV5,MN653,,,
MN653_AV6,MN653,,,
MN663,MN663,,,
MN663_AV1,MN663,,,
MN663_AV2,MN663,,,
MN663_AV3,MN663,,,
MN663_AV4,MN663,,,
MN663_AV5,MN663,,,
MN663_AV6,MN663,,,
MN673,MN673,,,
MN673_AV1,MN673,,,
MN673_AV2,MN673,,,
MN673_AV3,MN673,,,
MN673_AV4,MN673,,,
MN673_AV5,MN673,,,
MN673_AV6,MN673,,,
MN683,MN683,,,
MN683_AV1,MN683,,,
MN683_AV2,MN683,,,
MN683_AV3,MN683,,,
MN683_AV4,MN683,,,
MN683_AV5,MN683,,,
MN683_AV6,MN683,,,
MN693,MN693,,,
MN693_AV1,MN693,,,
MN693_AV2,MN693,,,
MN693_AV3,MN693,,,
MN693_AV4,MN693,,,
MN6A3,MN6A3,,,
MN6A3_AV1,MN6A3,,,
MN6A3_AV2,MN6A3,,,
MN6A3_AV3,MN6A3,,,
MN6A3_AV4,MN6A3,,,
MN6C3,MN6C3,,,
MN6C3_AV1,MN6C3,,,
MN6C3_AV2,MN6C3,,,
MN6C3_AV3,MN6C3,,,
MN6C3_AV4,MN6C3,,,
MN6D3,MN6D3,,,
MN6D3_AV1,MN6D3,,,
MN6D3_AV2,MN6D3,,,
MN6D3_AV3,MN6D3,,,
MN6D3_AV4,MN6D3,,,
MN6E3,MN6E3,,,
MN6E3_AV1,MN6E3,,,
MN6E3_AV2,MN6E3,,,
MN6E3_AV3,MN6E3,,,
MN6E3_AV4,MN6E3,,,
MN6F3,MN6F3,,,
MN6F3_AV1,MN6F3,,,
MN6F3_AV2,MN6F3,,,
MN6F3_AV3,MN6F3,,,
MN6F3_AV4,MN6F3,,,
MN6G3,MN6G3,,,
MN6G3_AV1,MN6G3,,,
MN6G3_AV2,MN6G3,,,
MN6G3_AV3,MN6G3,,,
MN6G3_AV4,MN6G3,,,
MN6H3,MN6H3,,,
MN6H3_AV1,MN6H3,,,
MN6H3_AV2,MN6H3,,,
MN6H3_AV3,MN6H3,,,
MN6H3_AV4,MN6H3,,,
MNA43,MNA43,,,
MNA43_AV1,MNA43,,,
MNA43_AV2,MNA43,,,
MNA63,MNA63,,,
MNA63_AV1,MNA63,,,
MNA63_AV2,MNA63,,,
MNA73,MNA73,,,
MNA73_AV1,MNA73,,,
MNA73_AV2,MNA73,,,
MNA73_AV3,MNA73,,,
MNN32,MNN32,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MNN32_AV1_GOLD,MNN32,,,
MNN32_AV1_SILVER,MNN32,,,
MNN32_AV1_SPACE_GRAY,MNN32,,,
MNN32_AV2,MNN32,,,
MNN32_AV3,MNN32,,,
MNN52,MNN52,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MNN52_AV1_GOLD,MNN52,,,
MNN52_AV1_SILVER,MNN52,,,
MNN52_AV1_SPACE_GRAY,MNN52,,,
MNN52_AV2,MNN52,,,
MNN52_AV3,MNN52,,,
MNN72,MNN72,,,
MNN72_AV1_GOLD,MNN72,,,
MNN72_AV1_ROSEGOLD,MNN72,,,
MNN72_AV1_SILVER,MNN72,,,
MNN72_AV1_SPACE_GRAY,MNN72,,,
MNN72_AV2,MNN72,,,
MNN72_AV3,MNN72,,,
MNN72_AV4,MNN72,,,
MNN82,MNN82,,,
MNN82_AV1_GOLD,MNN82,,,
MNN82_AV1_ROSEGOLD,MNN82,,,
MNN82_AV1_SILVER,MNN82,,,
MNN82_AV1_SPACE_GRAY,MNN82,,,
MNN82_AV2,MNN82,,,
MNN82_AV3,MNN82,,,
MNN82_AV4,MNN82,,,
MNN92,MNN92,,,
MNN92_AV1_GOLD,MNN92,,,
MNN92_AV1_ROSEGOLD,MNN92,,,
MNN92_AV1_SILVER,MNN92,,,
MNN92_AV1_SPACE_GRAY,MNN92,,,
MNN92_AV2,MNN92,,,
MNN92_AV3,MNN92,,,
MNNC2,MNNC2,,,
MNNC2_AV1_GOLD,MNNC2,,,
MNNC2_AV1_ROSEGOLD,MNNC2,,,
MNNC2_AV1_SILVER,MNNC2,,,
MNNC2_AV1_SPACE_GRAY,MNNC2,,,
MNNC2_AV2,MNNC2,,,
MNNC2_AV3,MNNC2,,,
MNND2,MNND2,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MNND2_AV1_GOLD,MNND2,,,
MNND2_AV1_SILVER,MNND2,,,
MNND2_AV1_SPACE_GRAY,MNND2,,,
MNND2_AV2,MNND2,,,
MNND2_AV3,MNND2,,,
MNND2_AV4,MNND2,,,
MNNE2,MNNE2,3504x3504,,auto: custom download res (or undocumented crop?) — verify
MNNE2_AV1_GOLD,MNNE2,,,
MNNE2_AV1_SILVER,MNNE2,,,
MNNE2_AV1_SPACE_GRAY,MNNE2,,,
MNNE2_AV2,MNNE2,,,
MNNE2_AV3,MNNE2,,,
MNNE2_AV4,MNNE2,,,
MNYV2,MNYV2,,,
MNYV2_AV1_GOLD,MNYV2,,,
MNYV2_AV1_SILVER,MNYV2,,,
MNYV2_AV1_SPACE_GRAY,MNYV2,,,
MNYW2,MNYW2,,,
MNYW2_AV1_GOLD,MNYW2,,,
MNYW2_AV1_SILVER,MNYW2,,,
MNYW2_AV1_SPACE_GRAY,MNYW2,,,
MPP43,MPP43,,,
MPP43_AV1,MPP43,,,
MPP43_AV2,MPP43,,,
MPP43_AV3,MPP43,,,
MPP43_AV4,MPP43,,,
MPP43_AV5,MPP43,,,
MPP43_AV6,MPP43,,,
MPP43_AV7,MPP43,,,
MPP53,MPP53,,,
MPP53_AV1,MPP53,,,
MPP53_AV2,MPP53,,,
MPP53_AV3,MPP53,,,
MPP53_AV4,MPP53,,,
MPP53_AV5,MPP53,,,
MPP53_AV6,MPP53,,,
MPP53_AV7,MPP53,,,
MPP63,MPP63,,,
MPP63_AV1,MPP63,,,
MPP63_AV2,MPP63,,,
MPP63_AV3,MPP63,,,
MPP63_AV4,MPP63,,,
MPP63_AV5,MPP63,,,
MPP63_AV6,MPP63,,,
MPP63_AV7,MPP63,,,
MPP73,MPP73,,,
MPP73_AV1,MPP73,,,
MPP73_AV2,MPP73,,,
MPP73_AV3,MPP73,,,
MPP73_AV4,MPP73,,,
MPP73_AV5,MPP73,,,
MPP73_AV6,MPP73,,,
MPP73_AV7,MPP73,,,
MPP83,MPP83,,,
MPP83_AV1,MPP83,,,
MPP83_AV2,MPP83,,,
MPP83_AV3,MPP83,,,
MPP83_AV4,MPP83,,,
MPP83_AV5,MPP83,,,
MPP83_AV6,MPP83,,,
MPP83_AV7,MPP83,,,
MPP93,MPP93,,,
MPP93_AV1,MPP93,,,
MPP93_AV2,MPP93,,,
MPP93_AV3,MPP93,,,
MPP93_AV4,MPP93,,,
MPP93_AV5,MPP93,,,
MPPA3,MPPA3,,,
MPPA3_AV1,MPPA3,,,
MPPA3_AV2,MPPA3,,,
MPPA3_AV3,MPPA3,,,
MPPA3_AV4,MPPA3,,,
MPPA3_AV5,MPPA3,,,
MPPC3,MPPC3,,,
MPPC3_AV1,MPPC3,,,
MPPC3_AV2,MPPC3,,,
MPPC3_AV3,MPPC3,,,
MPPC3_AV4,MPPC3,,,
MPPC3_AV5,MPPC3,,,
MPPD3,MPPD3,,,
MPPD3_AV1,MPPD3,,,
MPPD3_AV2,MPPD3,,,
MPPD3_AV3,MPPD3,,,
MPPD3_AV4,MPPD3,,,
MPPD3_AV5,MPPD3,,,
MPPF3,MPPF3,,,
MPPF3_AV1,MPPF3,,,
MPPF3_AV2,MPPF3,,,
MPPF3_AV3,MPPF3,,,
MPPF3_AV4,MPPF3,,,
MPPF3_AV5,MPPF3,,,
MPPG3,MPPG3,,,
MPPG3_AV1,MPPG3,,,
MPPG3_AV2,MPPG3,,,
MPPG3_AV3,MPPG3,,,
MPPG3_AV4,MPPG3,,,
MPPG3_AV5,MPPG3,,,
MPPH3,MPPH3,,,
MPPH3_AV1,MPPH3,,,
MPPH3_AV2,MPPH3,,,
MPPH3_AV3,MPPH3,,,
MPPH3_AV4,MPPH3,,,
MPPH3_AV5,MPPH3,,,
MPPJ3,MPPJ3,,,
MPPJ3_AV1,MPPJ3,,,
MPPJ3_AV2,MPPJ3,,,
MPPJ3_AV3,MPPJ3,,,
MPPJ3_AV4,MPPJ3,,,
MPPJ3_AV5,MPPJ3,,,
MPPK3,MPPK3,,,
MPPK3_AV1,MPPK3,,,
MPPK3_AV2,MPPK3,,,
MPPK3_AV3,MPPK3,,,
MPPK3_AV4,MPPK3,,,
MPPK3_AV5,MPPK3,,,
MPPL3,MPPL3,,,
MPPL3_AV1,MPPL3,,,
MPPL3_AV2,MPPL3,,,
MPPL3_AV3,MPPL3,,,
MPPL3_AV4,MPPL3,,,
MPPL3_AV5,MPPL3,,,
MPPM3,MPPM3,,,
MPPM3_AV1,MPPM3,,,
MPPM3_AV2,MPPM3,,,
MPPM3_AV3,MPPM3,,,
MPPN3,MPPN3,,,
MPPN3_AV1,MPPN3,,,
MPPN3_AV2,MPPN3,,,
MPPN3_AV3,MPPN3,,,
MPPP3,MPPP3,,,
MPPP3_AV1,MPPP3,,,
MPPP3_AV2,MPPP3,,,
MPPP3_AV3,MPPP3,,,
MPPQ3,MPPQ3,,,
MPPQ3_AV1,MPPQ3,,,
MPPQ3_AV2,MPPQ3,,,
MPPQ3_AV3,MPPQ3,,,
MPPR3,MPPR3,,,
MPPR3_AV1,MPPR3,,,
MPPR3_AV2,MPPR3,,,
MPPR3_AV3,MPPR3,,,
MPPT3,MPPT3,,MagSafe Wallets,
MPPT3_AV1,MPPT3,,MagSafe Wallets,
MPPT3_AV2,MPPT3,,,
MPPT3_AV3,MPPT3,,,
MPPT3_AV4,MPPT3,,,
MPPW3,MPPW3,,MagSafe Wallets,
MPPW3_AV1,MPPW3,,MagSafe Wallets,
MPPW3_AV2,MPPW3,,,
MPPW3_AV3,MPPW3,,,
MPPW3_AV4,MPPW3,,,
MPPX3,MPPX3,,MagSafe Wallets,
MPPX3_AV1,MPPX3,,MagSafe Wallets,
MPPX3_AV2,MPPX3,,,
MPPX3_AV3,MPPX3,,,
MPPX3_AV4,MPPX3,,,
MPPY3,MPPY3,,MagSafe Wallets,
MPPY3_AV1,MPPY3,,MagSafe Wallets,
MPPY3_AV2,MPPY3,,,
MPPY3_AV3,MPPY3,,,
MPPY3_AV4,MPPY3,,,
MPQL2,MPQL2,,,sku not in database.csv (MDX-catalogued?)
MPQL2_AV1,MPQL2,,,sku not in database.csv (MDX-catalogued?)
MPQL2_AV2,MPQL2,,,sku not in database.csv (MDX-catalogued?)
MPQM2,MPQM2,,,
MPQM2_AV1_GOLD,MPQM2,,,
MPQM2_AV1_ROSEGOLD,MPQM2,,,
MPQM2_AV1_SILVER,MPQM2,,,
MPQM2_AV1_SPACE_GRAY,MPQM2,,,
MPQM2_AV2,MPQM2,,,
MPQM2_AV3,MPQM2,,,
MPRU3,MPRU3,,,
MPRU3_AV1,MPRU3,,,
MPRU3_AV2,MPRU3,,,
MPRU3_AV3,MPRU3,,,
MPRU3_AV4,MPRU3,,,
MPRU3_AV5,MPRU3,,,
MPRU3_AV6,MPRU3,,,
MPRU3_AV7,MPRU3,,,
MPRV3,MPRV3,,,
MPRV3_AV1,MPRV3,,,
MPRV3_AV2,MPRV3,,,
MPRV3_AV3,MPRV3,,,
MPRV3_AV4,MPRV3,,,
MPRV3_AV5,MPRV3,,,
MPRV3_AV6,MPRV3,,,
MPRV3_AV7,MPRV3,,,
MPRW3,MPRW3,,,
MPRW3_AV1,MPRW3,,,
MPRW3_AV2,MPRW3,,,
MPRW3_AV3,MPRW3,,,
MPRW3_AV4,MPRW3,,,
MPRW3_AV5,MPRW3,,,
MPRW3_AV6,MPRW3,,,
MPRW3_AV7,MPRW3,,,
MPRX3,MPRX3,,,
MPRX3_AV1,MPRX3,,,
MPRX3_AV2,MPRX3,,,
MPRX3_AV3,MPRX3,,,
MPRX3_AV4,MPRX3,,,
MPRX3_AV5,MPRX3,,,
MPRX3_AV6,MPRX3,,,
MPRX3_AV7,MPRX3,,,
MPRY3,MPRY3,,,
MPRY3_AV1,MPRY3,,,
MPRY3_AV2,MPRY3,,,
MPRY3_AV3,MPRY3,,,
MPRY3_AV4,MPRY3,,,
MPRY3_AV5,MPRY3,,,
MPRY3_AV6,MPRY3,,,
MPT03,MPT03,,,
MPT03_AV1,MPT03,,,
MPT03_AV2,MPT03,,,
MPT03_AV3,MPT03,,,
MPT03_AV4,MPT03,,,
MPT03_AV5,MPT03,,,
MPT03_AV6,MPT03,,,
MPT13,MPT13,,,
MPT13_AV1,MPT13,,,
MPT13_AV2,MPT13,,,
MPT13_AV3,MPT13,,,
MPT13_AV4,MPT13,,,
MPT13_AV5,MPT13,,,
MPT13_AV6,MPT13,,,
MPT23,MPT23,,,
MPT23_AV1,MPT23,,,
MPT23_AV2,MPT23,,,
MPT23_AV3,MPT23,,,
MPT23_AV4,MPT23,,,
MPT23_AV5,MPT23,,,
MPT23_AV6,MPT23,,,
MPT33,MPT33,,,
MPT33_AV1,MPT33,,,
MPT33_AV2,MPT33,,,
MPT33_AV3,MPT33,,,
MPT33_AV4,MPT33,,,
MPT33_AV5,MPT33,,,
MPT53,MPT53,,,
MPT53_AV1,MPT53,,,
MPT53_AV2,MPT53,,,
MPT53_AV3,MPT53,,,
MPT53_AV4,MPT53,,,
MPT53_AV5,MPT53,,,
MPT62,MPT62,,,
MPT62_AV1_GOLD,MPT62,,,
MPT62_AV1_JET_BLACK,MPT62,,,
MPT62_AV1_RED,MPT62,,,
MPT62_AV1_SILVER,MPT62,,,
MPT62_AV2,MPT62,,,
MPT63,MPT63,,,
MPT63_AV1,MPT63,,,
MPT63_AV2,MPT63,,,
MPT63_AV3,MPT63,,,
MPT63_AV4,MPT63,,,
MPT63_AV5,MPT63,,,
MPT73,MPT73,,,
MPT73_AV1,MPT73,,,
MPT73_AV2,MPT73,,,
MPT73_AV3,MPT73,,,
MPT73_AV4,MPT73,,,
MPT73_AV5,MPT73,,,
MPT83,MPT83,,,
MPT83_AV1,MPT83,,,
MPT83_AV2,MPT83,,,
MPT83_AV3,MPT83,,,
MPT83_AV4,MPT83,,,
MPT92,MPT92,,,
MPT92_AV1_GOLD,MPT92,,,
MPT92_AV1_JET_BLACK,MPT92,,,
MPT92_AV1_RED,MPT92,,,
MPT92_AV1_SILVER,MPT92,,,
MPT92_AV2,MPT92,,,
MPT93,MPT93,,,
MPT93_AV1,MPT93,,,
MPT93_AV2,MPT93,,,
MPT93_AV3,MPT93,,,
MPT93_AV4,MPT93,,,
MPTC2,MPTC2,,,
MPTC2_AV1_GOLD,MPTC2,,,
MPTC2_AV1_JET_BLACK,MPTC2,,,
MPTC2_AV1_RED,MPTC2,,,
MPTC2_AV1_SILVER,MPTC2,,,
MPTC2_AV2,MPTC2,,,
MPTC3,MPTC3,,,
MPTC3_AV1,MPTC3,,,
MPTC3_AV2,MPTC3,,,
MPTC3_AV3,MPTC3,,,
MPTC3_AV4,MPTC3,,,
MPTD3,MPTD3,,,
MPTD3_AV1,MPTD3,,,
MPTD3_AV2,MPTD3,,,
MPTD3_AV3,MPTD3,,,
MPTD3_AV4,MPTD3,,,
MPTE3,MPTE3,,,
MPTE3_AV1,MPTE3,,,
MPTE3_AV2,MPTE3,,,
MPTE3_AV3,MPTE3,,,
MPTE3_AV4,MPTE3,,,
MPTE3_AV5,MPTE3,,,
MPTF2,MPTF2,,,
MPTF2_AV1_GOLD,MPTF2,,,
MPTF2_AV1_JET_BLACK,MPTF2,,,
MPTF2_AV1_RED,MPTF2,,,
MPTF2_AV1_SILVER,MPTF2,,,
MPTF2_AV2,MPTF2,,,
MPTF3,MPTF3,,,
MPTF3_AV1,MPTF3,,,
MPTF3_AV2,MPTF3,,,
MPTF3_AV3,MPTF3,,,
MPTF3_AV4,MPTF3,,,
MPTF3_AV5,MPTF3,,,
MPTG3,MPTG3,,,
MPTG3_AV1,MPTG3,,,
MPTG3_AV2,MPTG3,,,
MPTG3_AV3,MPTG3,,,
MPTG3_AV4,MPTG3,,,
MPTG3_AV5,MPTG3,,,
MPTH3,MPTH3,,,
MPTH3_AV1,MPTH3,,,
MPTH3_AV2,MPTH3,,,
MPTH3_AV3,MPTH3,,,
MPTH3_AV4,MPTH3,,,
MPTH3_AV5,MPTH3,,,
MPTJ3,MPTJ3,,,
MPTJ3_AV1,MPTJ3,,,
MPTJ3_AV2,MPTJ3,,,
MPTJ3_AV3,MPTJ3,,,
MPTJ3_AV4,MPTJ3,,,
MPTJ3_AV5,MPTJ3,,,
MPTK3,MPTK3,,,
MPTK3_AV1,MPTK3,,,
MPTK3_AV2,MPTK3,,,
MPTK3_AV3,MPTK3,,,
MPTK3_AV4,MPTK3,,,
MPTK3_AV5,MPTK3,,,
MPTL2,MPTL2,,,
MPTL2_AV1,MPTL2,,,
MPTL2_AV2,MPTL2,,,
MPTL2_AV3,MPTL2,,,
MPTL3,MPTL3,,,
MPTL3_AV1,MPTL3,,,
MPTL3_AV2,MPTL3,,,
MPTL3_AV3,MPTL3,,,
MPTL3_AV4,MPTL3,,,
MPTL3_AV5,MPTL3,,,
MPTM3,MPTM3,,,
MPTM3_AV1,MPTM3,,,
MPTM3_AV2,MPTM3,,,
MPTM3_AV3,MPTM3,,,
MPTM3_AV4,MPTM3,,,
MPTM3_AV5,MPTM3,,,
MPTP3,MPTP3,,,
MPTP3_AV1,MPTP3,,,
MPTP3_AV2,MPTP3,,,
MPTP3_AV3,MPTP3,,,
MPTQ3,MPTQ3,,,
MPTQ3_AV1,MPTQ3,,,
MPTQ3_AV2,MPTQ3,,,
MPTQ3_AV3,MPTQ3,,,
MPTR3,MPTR3,,,
MPTR3_AV1,MPTR3,,,
MPTR3_AV2,MPTR3,,,
MPTR3_AV3,MPTR3,,,
MPTT3,MPTT3,,,
MPTT3_AV1,MPTT3,,,
MPTT3_AV2,MPTT3,,,
MPTT3_AV3,MPTT3,,,
MPTW3,MPTW3,,,
MPTW3_AV1,MPTW3,,,
MPTW3_AV2,MPTW3,,,
MPTW3_AV3,MPTW3,,,
MPTX3,MPTX3,,,
MPTX3_AV1,MPTX3,,,
MPTX3_AV2,MPTX3,,,
MPTX3_AV3,MPTX3,,,
MPTY3,MPTY3,,,
MPTY3_AV1,MPTY3,,,
MPTY3_AV2,MPTY3,,,
MPTY3_AV3,MPTY3,,,
MPU02,MPU02,,,
MPU02_AV2,MPU02,,,
MPU02_AV3,MPU02,,,
MPU03,MPU03,,,
MPU03_AV1,MPU03,,,
MPU03_AV2,MPU03,,,
MPU03_AV3,MPU03,,,
MPU12,MPU12,,,
MPU12_AV2,MPU12,,,
MPU12_AV3,MPU12,,,
MPU13,MPU13,,,
MPU13_AV1,MPU13,,,
MPU13_AV2,MPU13,,,
MPU13_AV3,MPU13,,,
MPU13_AV4,MPU13,,,
MPU13_AV5,MPU13,,,
MPU13_AV6,MPU13,,,
MPU13_AV7,MPU13,,,
MPU22,MPU22,,,
MPU22_AV2,MPU22,,,
MPU22_AV3,MPU22,,,
MPU43,MPU43,,,
MPU43_AV1,MPU43,,,
MPU43_AV2,MPU43,,,
MPU43_AV3,MPU43,,,
MPU43_AV4,MPU43,,,
MPU43_AV5,MPU43,,,
MPU62,MPU62,,,
MPU62_AV2,MPU62,,,
MPU62_AV3,MPU62,,,
MPU63,MPU63,,,
MPU63_AV1,MPU63,,,
MPU63_AV2,MPU63,,,
MPU63_AV3,MPU63,,,
MPU63_AV4,MPU63,,,
MPU63_AV5,MPU63,,,
MPU73,MPU73,,,
